#{"t_start": 1763624523.470404, "env_id": "None"}
r,l,t
-4.7552586,52,22.407335
-4.1602707,46,22.407335
-4.5957885,63,22.414336
-4.2487297,52,22.418335
-4.1466765,50,22.425335
-5.7437344,54,22.425335
-4.113282,54,22.428335
-4.1980543,54,22.430334
-3.7554862,61,22.435334
-5.8306,56,22.435334
-5.746453,58,22.437335
-4.951069,44,22.447334
-5.7062407,61,22.454857
-5.051224,62,22.46886
-4.235639,54,22.46886
-4.3959565,48,22.47686
-5.856229,57,22.478863
-5.6497087,42,22.478863
-5.3707805,45,22.48086
-4.790507,63,22.482901
-4.034189,63,22.482901
-4.1896014,59,22.482901
-4.257475,52,22.483888
-4.0667276,59,22.485888
-5.7246,46,22.489888
-5.0757704,42,22.491888
-4.8412333,52,22.491888
-5.894371,59,22.492887
-5.8046,51,22.494888
-5.4719143,57,22.497887
-4.56026,50,22.499888
-5.7867165,56,22.501887
-5.691,45,22.504888
-5.658391,47,22.508888
-5.574393,58,22.508888
-4.2593627,45,22.509889
-9.326978,63,22.511887
-5.60618,43,22.511887
-4.823246,49,22.515887
-4.264354,60,22.51691
-4.148196,40,22.522899
-4.684456,60,22.529656
-5.8663025,56,22.537656
-5.251208,56,22.539657
-5.6439548,47,22.55514
-5.7879815,56,22.556931
-5.7651997,51,22.561928
-3.9182324,42,22.561928
-5.6466,41,22.571928
-4.484946,51,22.573928
-5.119612,49,22.573928
-5.6566534,50,22.57493
-4.8643403,50,22.577928
-5.733,47,22.578928
-4.35447,45,22.585928
-4.674724,50,22.585928
-4.377306,58,22.585928
-5.4293594,60,22.587928
-4.1550684,53,22.587928
-5.6789255,54,22.591928
-5.7260695,50,22.592928
-4.071348,62,22.595937
-3.737617,63,22.595937
-5.6749654,48,22.598937
-4.865752,56,22.601937
-5.835,54,22.608937
-4.900228,53,22.609936
-5.6556,41,22.615961
-5.085001,61,22.619946
-3.996109,55,22.622945
-5.7386327,60,22.622945
-4.454276,62,22.629955
-5.8738585,59,22.629955
-4.606166,63,22.634953
-5.74802,58,22.636953
-5.632,40,22.637953
-4.3210316,54,22.637953
-5.217791,44,22.637953
-4.720776,42,22.656357
-5.422801,50,22.658358
-5.518117,46,22.660358
-5.3035774,52,22.670357
-4.6169653,52,22.672357
-5.699,45,22.672357
-5.021515,61,22.672357
-4.633606,54,22.679358
-5.0038652,50,22.681358
-4.085432,45,22.681358
-5.104675,50,22.68836
-4.6627183,54,22.68836
-4.0089025,46,22.690359
-4.2492366,63,22.690359
-5.405753,56,22.692358
-4.847235,41,22.69437
-5.203749,56,22.698368
-4.4890575,45,22.698368
-5.335797,56,22.703367
-4.3696184,63,22.704373
-4.6546316,44,22.706366
-5.418805,58,22.707367
-5.7742143,52,22.707367
-5.7525997,49,22.711861
-5.576394,47,22.711861
-5.551162,44,22.711861
-5.732598,50,22.730957
-5.7826195,51,22.733957
-4.2546053,56,22.733957
-4.6026278,52,22.735957
-4.055819,44,22.737957
-4.4015923,57,22.742957
-5.220713,55,22.742957
-5.382986,47,22.747957
-5.6257997,39,22.752958
-4.2197456,51,22.752958
-5.3911176,48,22.762958
-4.115617,41,22.769957
-3.950986,47,22.771957
-5.8037996,52,22.771957
-4.917307,44,22.771957
-4.324661,53,22.771957
-4.424225,50,22.783966
-4.114255,56,22.78825
-4.1119723,63,22.791248
-4.196423,46,22.791248
-5.5026865,48,22.793248
-5.7956,51,22.793248
-5.7235775,55,22.793248
-5.7159996,46,22.796248
-5.73,47,22.798248
-4.22719,56,22.800253
-4.1013618,47,22.802249
-5.7456,47,22.802249
-5.1025696,61,22.804248
-5.4583087,56,22.804248
-4.6282067,53,22.807249
-4.99692,51,22.809248
-5.6516,42,22.821249
-5.5653925,49,22.825249
-4.3089347,51,22.829248
-4.2208323,52,22.834761
-4.4947705,55,22.8428
-5.602405,63,22.847858
-5.310938,55,22.850852
-4.275055,62,22.852851
-3.914556,50,22.857382
-5.871,56,22.858412
-5.3763514,57,22.860409
-5.759,50,22.862409
-4.6621537,50,22.864408
-4.9225216,51,22.865409
-4.4843845,52,22.867433
-3.8650672,56,22.874418
-4.98036,47,22.881426
-4.757035,44,22.884426
-5.376865,47,22.886425
-4.1008897,41,22.886425
-4.4183803,52,22.890435
-5.840623,57,22.892433
-5.8656573,56,22.893434
-4.382207,55,22.897901
-4.138445,58,22.901901
-4.265719,59,22.9059
-4.319514,57,22.9059
-5.848023,56,22.907902
-4.155257,63,22.9099
-5.511922,42,22.914901
-3.9527698,62,22.916901
-4.6342487,59,22.916901
-4.1382656,62,22.919095
-5.610193,53,22.921095
-4.511461,50,22.921095
-4.5260744,43,22.933567
-5.8080716,61,22.94667
-4.106596,43,22.94667
-5.3012476,51,22.94667
-5.7388,50,22.94875
-4.1531625,47,22.95192
-5.2381577,58,22.955961
-5.3243194,40,22.959569
-4.45802,52,22.961569
-5.610859,42,22.964568
-5.806,52,22.968569
-5.8198,52,22.97657
-10.783645,63,22.97857
-5.5395617,49,22.98157
-5.2933335,47,22.98157
-5.9375997,63,22.98157
-5.289444,63,22.988569
-4.514368,49,22.988569
-5.7525997,49,22.991569
-4.4669437,47,22.994568
-5.836175,56,22.994568
-5.6362,40,22.999579
-4.881406,46,23.007157
-5.4302044,51,23.013416
-4.567927,63,23.019584
-5.8536096,57,23.023585
-5.628853,52,23.023585
-4.4546485,58,23.025586
-3.8656874,56,23.025586
-4.9696155,43,23.036679
-5.779313,57,23.037678
-4.3717384,44,23.043679
-4.2397366,61,23.043679
-4.4642344,63,23.044679
-5.667931,49,23.046679
-5.653946,46,23.05371
-5.8366,54,23.05771
-4.1496,56,23.060649
-4.071298,63,23.060649
-4.78032,52,23.06265
-5.4860687,48,23.075648
-5.135452,59,23.079648
-5.001909,56,23.079648
-5.3631215,55,23.089648
-5.675901,63,23.096347
-5.777259,53,23.096347
-5.8983293,59,23.101348
-5.837293,53,23.103347
-5.3374376,43,23.103347
-4.4472175,55,23.105349
-3.4472876,63,23.108348
-4.1780806,63,23.108348
-5.8131995,52,23.114348
-5.486778,47,23.114348
-5.8837996,57,23.116347
-3.809994,63,23.116347
-5.754216,48,23.117347
-5.686917,54,23.117347
-5.7405243,49,23.1206
-3.9621239,63,23.1216
-5.7664,51,23.1226
-5.6263475,43,23.127599
-5.6661997,43,23.130599
-4.3065214,53,23.138114
-4.0723515,58,23.151114
-4.1545844,57,23.155122
-5.6035466,51,23.155122
-5.8526,57,23.157123
-4.18711,54,23.16414
-5.6309147,44,23.16414
-3.9067233,55,23.168202
-4.1924887,51,23.1782
-4.4388895,60,23.1802
-4.425267,48,23.185199
-5.3070326,63,23.185199
-4.0661817,58,23.1902
-4.2804546,39,23.193213
-5.2196364,46,23.193213
-3.9764414,44,23.200558
-4.0037136,48,23.207559
-3.9841466,46,23.211558
-4.0099983,57,23.213558
-4.4041057,55,23.215559
-4.7500963,61,23.215559
-4.1034236,51,23.217559
-4.1469183,52,23.220634
-4.5777125,59,23.220634
-9.384107,63,23.220634
-4.004474,63,23.224656
-5.837,55,23.224656
-4.3733473,61,23.228184
-4.4360504,51,23.232206
-5.9015517,61,23.239193
-4.663215,57,23.239193
-5.25556,60,23.239193
-5.676896,45,23.242191
-5.6460137,49,23.246191
-5.5660977,50,23.252191
-4.0770874,63,23.260191
-4.065789,52,23.263192
-3.9795737,57,23.266756
-5.717494,54,23.268758
-4.3156686,44,23.272757
-5.7558,49,23.277765
-4.0606594,55,23.282766
-4.513632,48,23.282766
-4.045458,61,23.285352
-5.4455876,45,23.293853
-5.671548,59,23.293853
-4.6876154,40,23.293853
-5.844517,55,23.296853
-4.4064665,61,23.300854
-4.5083246,45,23.300854
-5.7061996,46,23.302854
-5.7065997,44,23.302854
-4.3458896,56,23.306854
-4.2037516,47,23.314855
-4.153965,54,23.316854
-4.243702,53,23.322653
-5.6806,43,23.322653
-4.8066053,56,23.322653
-5.8315997,55,23.325655
-5.7786837,53,23.32993
-4.2919736,55,23.32993
-5.1851,42,23.33293
-4.043389,51,23.33994
-5.320517,53,23.33994
-4.8784432,56,23.344939
-5.439786,41,23.346996
-4.3286204,63,23.351948
-4.7387104,56,23.353949
-4.254644,48,23.353949
-4.0246906,51,23.365957
-5.7207026,51,23.371964
-5.6495996,41,23.373964
-4.70787,49,23.373964
-5.7335997,46,23.375969
-4.099804,58,23.377966
-4.8749046,55,23.3915
-4.4715304,57,23.398051
-4.009642,48,23.398051
-4.1093626,54,23.401051
-5.6186686,53,23.403051
-4.263579,51,23.40505
-5.6507998,41,23.409565
-3.9538498,56,23.413565
-4.011766,48,23.414566
-3.7711208,59,23.416568
-5.2957387,63,23.416568
-4.861186,55,23.421608
-5.530877,53,23.423608
-5.683483,55,23.428609
-5.409952,63,23.43161
-4.704262,51,23.433608
-4.320812,62,23.435608
-4.1488466,56,23.435608
-4.063016,60,23.446642
-4.1672206,55,23.45368
-5.6362,40,23.45468
-4.239312,60,23.456682
-5.2798033,56,23.456682
-5.6818,43,23.456682
-4.5286202,60,23.456682
-5.2418466,53,23.456682
-4.2288203,55,23.461761
-4.029723,60,23.469669
-5.18775,52,23.475672
-4.1823215,55,23.482703
-4.250359,45,23.482703
-5.6180463,58,23.483703
-8.765954,63,23.487704
-5.7943516,51,23.496705
-5.515177,54,23.497221
-4.9010634,59,23.503166
-4.936103,55,23.507166
-5.3664374,45,23.510167
-4.3350573,57,23.513165
-5.7462916,55,23.516166
-5.265718,56,23.521166
-4.1110425,55,23.523166
-4.095431,49,23.525166
-5.672206,48,23.526165
-5.872299,59,23.529168
-4.227688,56,23.532735
-3.897141,55,23.533735
-5.8478,54,23.537304
-4.0002127,63,23.538305
-5.5608215,44,23.543305
-4.6706295,48,23.547305
-5.872538,60,23.551305
-4.9903345,48,23.551305
-5.58638,49,23.563414
-4.936306,55,23.563414
-4.744745,42,23.565411
-4.177696,57,23.566941
-5.643384,63,23.566941
-4.763125,60,23.572451
-4.1136093,48,23.574451
-4.288298,60,23.57545
-5.857991,63,23.57545
-4.174249,51,23.58545
-3.9697416,48,23.592477
-4.6825867,61,23.592477
-5.52894,60,23.597483
-5.0861917,44,23.606477
-4.4579434,58,23.607477
-5.810585,55,23.610477
-5.074564,42,23.610477
-5.7585998,49,23.612478
-5.3027215,52,23.624621
-10.908139,63,23.624621
-4.1703773,55,23.629622
-5.3379927,61,23.629622
-3.8590865,63,23.629622
-4.396926,63,23.635621
-3.933682,45,23.635621
-4.125182,56,23.635621
-4.6952944,50,23.637622
-4.173149,55,23.639624
-4.0812225,48,23.640621
-5.0331445,54,23.641621
-4.6611924,57,23.644621
-4.3770323,41,23.649622
-5.214517,47,23.653652
-4.5223956,58,23.655651
-4.9596353,48,23.657648
-5.6487775,45,23.661657
-4.117269,55,23.665656
-4.2868133,49,23.668658
-4.2479053,44,23.672657
-4.2531195,59,23.672657
-5.8088827,58,23.676657
-4.4674845,54,23.676657
-4.2982426,46,23.678658
-4.3637238,55,23.689695
-5.664,43,23.689695
-5.80504,55,23.699695
-5.7683997,49,23.703695
-5.6110573,48,23.703695
-4.912141,45,23.712695
-5.6125836,48,23.713695
-4.990325,56,23.715698
-4.478867,42,23.717695
-4.1030555,49,23.719706
-5.694,45,23.720703
-4.211983,63,23.725704
-5.688067,45,23.729704
-4.2752714,53,23.734704
-4.530902,50,23.734704
-4.96984,54,23.737704
-4.4114037,45,23.737704
-4.279357,60,23.741704
-4.4903245,41,23.742704
-5.51206,63,23.742704
-5.580842,52,23.746702
-9.322794,63,23.751704
-5.704,45,23.751704
-9.248941,63,23.751704
-5.8349986,54,23.757704
-4.767973,44,23.759705
-4.353876,46,23.761704
-5.7394,49,23.764707
-4.2331085,61,23.769739
-4.9592323,59,23.772741
-4.419646,63,23.79091
-5.539113,47,23.79091
-5.6736183,49,23.79091
-4.2197213,63,23.792911
-4.285413,43,23.79491
-3.9221032,49,23.79491
-5.9204197,59,23.797911
-5.7121997,47,23.799911
-10.940978,63,23.804918
-4.600519,41,23.808918
-4.0183554,49,23.813918
-5.4686856,55,23.821008
-5.712,47,23.825005
-4.2132626,52,23.825005
-4.5693583,60,23.827979
-5.629581,52,23.829979
-4.801412,60,23.834987
-4.26827,63,23.837987
-5.6939917,52,23.839988
-4.2120113,52,23.839988
-5.118674,40,23.844987
-5.721,47,23.846987
-4.108852,51,23.846987
-4.640362,59,23.850987
-4.176507,53,23.850987
-4.333505,63,23.853987
-4.9351707,56,23.857987
-4.199732,61,23.861284
-4.401087,56,23.874292
-4.2570763,59,23.876292
-9.162097,63,23.876292
-4.221424,63,23.879202
-5.4015226,47,23.880191
-5.719,47,23.881192
-5.660779,43,23.881192
-4.939869,44,23.888192
-5.6442,41,23.892191
-4.840894,52,23.895202
-3.964489,54,23.895202
-4.6477056,54,23.895202
-5.8728,59,23.900141
-4.843482,42,23.902143
-5.0277414,62,23.90714
-5.5094714,45,23.921167
-5.3720903,44,23.921167
-5.216402,50,23.921167
-5.8221436,57,23.927173
-4.4506125,63,23.927173
-4.1738806,57,23.93579
-4.078372,49,23.936791
-5.8911242,61,23.936791
-5.506922,49,23.936791
-4.2398314,54,23.93879
-5.534225,48,23.93879
-5.442051,45,23.943791
-5.454575,52,23.947789
-4.4779162,63,23.952791
-4.498258,61,23.960312
-4.408166,57,23.962324
-4.4337463,59,23.967325
-4.245658,49,23.972324
-5.395248,43,23.981324
-5.6194534,57,23.981324
-5.424855,51,23.982324
-5.7268,47,23.982324
-4.039131,56,23.982324
-4.4406614,60,23.984325
-5.743972,48,23.984325
-4.342105,57,23.986327
-4.154189,61,23.987944
-5.7999997,51,23.989946
-4.1101136,62,23.992944
-5.3015714,59,24.002944
-5.217694,55,24.005944
-3.9515347,44,24.009945
-5.887998,58,24.015946
-5.7994,51,24.017586
-5.5611978,52,24.018586
-5.6973996,46,24.024261
-4.5968437,48,24.028261
-4.1612754,56,24.031261
-4.388195,63,24.038081
-4.39168,45,24.0419
-3.713968,56,24.050314
-3.9199102,60,24.053494
-5.916005,60,24.055608
-5.2887216,63,24.057699
-4.0681744,58,24.059353
-5.192446,57,24.060972
-5.682604,63,24.060972
-4.8601136,57,24.070073
-5.7244,46,24.071072
-5.6860223,54,24.07507
-5.557277,51,24.078649
-5.4996023,52,24.080649
-4.3485622,51,24.081649
-5.2548923,63,24.08865
-5.7915998,52,24.09065
-5.3714476,46,24.095649
-4.7999988,55,24.100648
-5.2552958,60,24.100648
-4.0232754,63,24.10465
-5.0567613,63,24.10465
-5.6639123,50,24.106648
-5.430038,63,24.107648
-4.2985435,55,24.107648
-5.122185,63,24.111661
-5.3850327,43,24.111661
-5.7833996,50,24.114745
-4.102085,51,24.12173
-5.5550323,55,24.12173
-5.2084303,48,24.12273
-9.270237,63,24.135731
-5.5941133,42,24.135731
-4.117533,55,24.14373
-5.0139112,54,24.145733
-4.0497265,41,24.145733
-4.833886,49,24.148731
-4.4832973,50,24.15273
-5.4023185,55,24.155731
-5.3461328,46,24.15973
-4.2023544,60,24.163379
-4.033044,59,24.163379
-5.3569365,45,24.166904
-4.299076,57,24.166904
-5.631986,48,24.168903
-5.510967,57,24.178903
-4.290376,51,24.182904
-5.7244,46,24.186917
-4.1160808,61,24.19604
-4.3786173,51,24.19604
-5.7497997,49,24.198048
-4.3941593,51,24.199048
-4.278352,57,24.201057
-4.9071593,61,24.203057
-5.745243,48,24.205057
-5.8475075,56,24.20906
-4.157323,54,24.20906
-4.1808076,48,24.212057
-5.4619393,56,24.212057
-5.849155,56,24.215057
-4.644915,52,24.219057
-5.27189,41,24.224056
-4.308584,60,24.224056
-4.464793,55,24.228061
-5.4779067,53,24.2351
-5.6407995,41,24.2441
-5.7882,53,24.2461
-4.3962555,53,24.25311
-3.9251585,63,24.25311
-5.858282,58,24.25311
-4.044853,47,24.254109
-5.7432,47,24.256109
-5.8335996,55,24.267696
-5.4266644,56,24.267696
-5.5207195,48,24.270686
-5.7732067,63,24.270686
-4.406643,47,24.275685
-10.154864,63,24.277701
-5.7692,51,24.279698
-10.7888975,63,24.282698
-4.035841,43,24.286698
-4.6518426,48,24.286698
-5.5776057,49,24.291706
-5.7516,49,24.30353
-4.2495775,57,24.30453
-5.884,58,24.30918
-5.0724554,52,24.31218
-4.0117416,50,24.31218
-4.483371,59,24.314184
-5.4102736,51,24.318181
-9.406623,63,24.32281
-4.2179565,62,24.32581
-5.9131994,60,24.32581
-5.488118,42,24.33595
-4.5541677,60,24.342922
-4.3218346,50,24.342922
-4.1652727,57,24.343923
-5.8486032,63,24.343923
-4.3941655,63,24.343923
-4.378518,59,24.356952
-5.7834816,55,24.35794
-5.65799,43,24.35994
-4.832705,57,24.361943
-4.0260167,52,24.376957
-4.7229257,58,24.376957
-5.8062,55,24.381966
-5.6644216,63,24.383966
-4.7643523,56,24.385966
-4.817952,47,24.385966
-4.1922884,58,24.38749
-5.7412715,56,24.390999
-5.472494,56,24.391998
-5.6187897,43,24.394999
-5.8434,53,24.397
-4.3136406,51,24.398426
-5.7757964,61,24.407445
-5.7727394,49,24.409433
-4.31898,53,24.411432
-5.554528,58,24.43064
-5.8497996,55,24.43064
-5.1404576,42,24.43064
-5.763244,61,24.435641
-4.3496275,61,24.437642
-4.00377,46,24.43964
-5.8958,57,24.43964
-4.69095,56,24.44964
-5.8151298,53,24.44964
-4.7711883,52,24.44964
-4.503703,61,24.44964
-4.3747344,62,24.450639
-4.094622,44,24.45364
-5.7195997,46,24.45364
-4.732259,50,24.46064
-4.557765,59,24.46364
-4.410529,46,24.46364
-5.7819996,51,24.465641
-5.1514316,47,24.468641
-4.1991854,50,24.47064
-5.709467,45,24.48064
-4.7742777,53,24.48264
-5.7511983,50,24.48364
-4.5144825,52,24.487642
-5.8534904,57,24.48964
-5.669037,45,24.49064
-5.0744896,53,24.49464
-4.3115172,59,24.498043
-4.3112726,55,24.500017
-5.5620446,63,24.504019
-5.633748,55,24.512018
-5.788447,58,24.519024
-5.6995068,54,24.531327
-4.9989805,43,24.535329
-4.505155,53,24.538687
-5.0158734,55,24.540669
-5.648633,61,24.544669
-5.8919044,63,24.547669
-5.353331,41,24.547669
-5.146229,53,24.549679
-9.067101,63,24.553679
-5.837002,61,24.553679
-5.6737494,53,24.553679
-5.6689663,49,24.554679
-4.394393,57,24.55668
-4.1986876,58,24.558645
-5.786608,52,24.560635
-5.746966,54,24.560635
-4.616416,59,24.560635
-4.6250978,60,24.564635
-5.649,41,24.568663
-5.4306226,54,24.571644
-5.445978,57,24.573643
-5.698101,51,24.582793
-4.4195995,47,24.586792
-5.7418714,57,24.587792
-5.1287575,60,24.598767
-5.776,51,24.598767
-4.2814956,63,24.601767
-5.7195997,46,24.605767
-5.8352985,60,24.605767
-10.745383,63,24.607769
-9.221319,63,24.617778
-4.362712,47,24.621664
-4.829637,58,24.623654
-5.5646696,45,24.626654
-5.6754,43,24.629663
-4.210226,46,24.64063
-4.258448,47,24.642631
-5.666049,46,24.64363
-4.023095,52,24.64563
-5.58705,55,24.64763
-4.3355875,59,24.649638
-4.8109775,62,24.650638
-5.722626,46,24.650638
-4.987731,48,24.650638
-5.7162,48,24.662155
-4.249339,56,24.662155
-3.996065,54,24.664155
-5.595317,43,24.665155
-4.040038,61,24.669734
-10.8238125,63,24.669734
-5.7054,46,24.674734
-4.158303,61,24.674734
-4.589961,58,24.678735
-5.302249,63,24.679735
-5.771947,61,24.687256
-4.014746,47,24.691262
-5.429261,57,24.696262
-5.743311,51,24.706147
-5.75127,57,24.70815
-5.262579,57,24.70815
-4.393394,47,24.710146
-4.325976,58,24.717147
-5.3079615,47,24.718146
-5.332945,51,24.718146
-4.468404,50,24.720147
-4.159731,63,24.72579
-4.1688786,62,24.73279
-5.414914,45,24.738304
-5.7626,48,24.740304
-4.055867,51,24.744304
-4.2172794,50,24.746303
-5.518853,42,24.746303
-4.490115,43,24.752313
-5.2258215,59,24.753312
-4.191621,48,24.753312
-5.6049547,59,24.755313
-4.7234173,54,24.755313
-4.4234858,59,24.756313
-5.6735115,56,24.7585
-5.7187996,45,24.7605
-4.752042,54,24.763499
-5.7268,47,24.767449
-4.2939796,53,24.768449
-5.7236,45,24.772449
-4.2630744,54,24.782456
-5.878492,63,24.782456
-4.322582,62,24.792457
-5.676385,53,24.792457
-4.0754266,51,24.793456
-5.5281963,53,24.80367
-4.6610804,52,24.805666
-5.685,44,24.815674
-5.838,53,24.817675
-5.8346,54,24.817675
-5.886574,61,24.821674
-5.193447,62,24.822694
-3.897209,58,24.828686
-4.5041475,47,24.833687
-4.054855,61,24.835688
-4.0616236,45,24.837684
-4.0470347,54,24.840686
-5.6095114,62,24.84269
-5.2653365,54,24.844685
-5.7241406,51,24.848685
-5.7532187,53,24.853685
-4.305134,63,24.855685
-4.9976516,54,24.860694
-4.1467276,47,24.860694
-9.061995,63,24.862693
-4.4962845,60,24.862693
-4.0845165,51,24.864696
-4.945721,60,24.866206
-4.4148583,59,24.867207
-5.388998,46,24.867207
-4.51972,63,24.875645
-5.186632,50,24.877643
-4.2152786,63,24.883643
-4.279395,63,24.886643
-4.9572716,44,24.890643
-5.834613,54,24.893642
-4.2590404,47,24.893642
-5.8487635,57,24.901168
-4.0645914,45,24.902194
-3.9367876,47,24.904175
-4.117958,47,24.906175
-4.210487,63,24.912176
-4.0405836,54,24.928175
-4.1684813,48,24.929179
-5.320349,43,24.932184
-4.2816696,57,24.932184
-4.5630455,44,24.941192
-5.6181426,53,24.946193
-4.713056,59,24.946193
-5.4533963,63,24.948193
-4.040961,50,24.951191
-5.8816,58,24.957196
-5.078014,63,24.96021
-4.2370434,60,24.96021
-4.031313,52,24.967213
-5.8269997,53,24.970222
-3.9914434,45,24.975222
-4.0123277,60,24.979222
-4.182947,61,24.981223
-5.85865,57,24.981223
-5.698,45,24.982222
-4.256755,59,24.984299
-4.9200435,52,24.984299
-4.3052206,55,24.984299
-4.8440833,63,24.986287
-5.243773,59,24.990295
-4.4146214,63,24.990295
-3.9805398,53,24.993299
-5.7014,45,25.000664
-4.1542244,55,25.002766
-4.138679,54,25.011746
-4.6576715,57,25.012746
-5.7365923,47,25.018747
-4.436984,41,25.020758
-4.118989,60,25.020758
-5.439122,47,25.022754
-5.6065245,40,25.024754
-5.9332,61,25.025753
-5.3193026,54,25.038299
-4.8405514,46,25.040299
-4.0894365,57,25.0413
-4.062464,52,25.0483
-5.6699996,43,25.052071
-5.699949,52,25.058074
-5.8064,53,25.059081
-5.841552,57,25.06508
-4.222301,47,25.06508
-5.73403,61,25.06808
-4.2674384,46,25.073083
-4.1308837,50,25.078081
-5.6466,41,25.081634
-5.7548027,62,25.085633
-4.9656935,52,25.087425
-4.067652,55,25.088422
-4.129658,55,25.090431
-5.8264,53,25.092423
-4.7066097,60,25.095421
-5.5459194,63,25.100084
-4.478962,47,25.102166
-5.3404703,46,25.102166
-5.8106785,62,25.103727
-4.8991437,45,25.107914
-4.317157,60,25.111541
-4.211125,63,25.114184
-4.330668,59,25.116266
-5.8224225,55,25.129525
-5.4500337,45,25.129525
-5.239484,54,25.131526
-4.298645,55,25.131526
-4.25758,54,25.133526
-4.4634385,43,25.13756
-9.681076,63,25.143565
-4.4634223,41,25.147565
-5.6221743,46,25.149566
-4.3215,53,25.154565
-4.0406413,58,25.154565
-5.559814,39,25.157085
-4.223828,61,25.158598
-4.1099734,46,25.159601
-5.875,57,25.173719
-4.9925475,59,25.18582
-4.735857,48,25.18582
-5.6534,42,25.190756
-4.816749,54,25.192756
-4.041951,57,25.192756
-5.139765,63,25.195756
-4.9003944,52,25.197787
-5.095415,57,25.205805
-4.233124,61,25.205805
-5.8219995,53,25.207842
-3.8576596,63,25.212831
-5.636395,42,25.212831
-5.883028,57,25.212831
-5.2329617,52,25.214831
-4.3752527,60,25.221831
-4.4042945,55,25.221831
-3.9025712,45,25.223831
-5.792081,62,25.223831
-4.12656,49,25.223831
-5.7066054,48,25.225831
-4.607376,46,25.231876
-4.350431,62,25.231876
-4.568617,45,25.241878
-5.751991,60,25.251878
-5.7198,47,25.251878
-3.993123,51,25.251878
-4.1866746,62,25.253879
-5.158956,51,25.259888
-4.140067,63,25.27392
-4.472658,62,25.276938
-3.979978,63,25.280928
-4.143859,54,25.286277
-5.097506,44,25.295255
-4.1582985,52,25.297272
-5.547925,50,25.302264
-5.8550715,54,25.302264
-4.215827,51,25.304264
-5.0388746,53,25.306264
-4.467474,43,25.307264
